"gene_name","hsa","mfu","mma","mmu","mpi","rsi","n_species"
"PARP8",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"ITGA1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"ITGA2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"NDUFS4",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"ARL15",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"MTREX",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"PLPP1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SLC38A9",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"IL6ST",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CIITA",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"CLEC16A",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
"TXNDC11",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
"GSPT1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SNX29",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3
"NPRL3",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"LUC7L",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3
"MRTFB",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PARN",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"BFAR",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3
"AXIN1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"PDXDC1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"ABCC1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"XYLT1",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3
"SMG1",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3
"GDE1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ZNF713",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"NIPSNAP2",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"TPST1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"RABGEF1",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
"TYW1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"RABEP2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"RHBDL1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"LMF1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"RCC1L",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"NFATC2IP",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"GTF2I",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3
"RFC2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"BCL7B",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"EVM.TU.SCAFFOLD0002.380",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"BAZ1B",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3
"STYXL1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"DTX2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"GIGYF1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"FBXO24",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"LRCH4",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"AGFG2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ZCWPW1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"NXPE5",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"GNPTG",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2
"TRIM4",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"UNKL",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"ARPC1A",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2
"SLC12A2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"IFT140",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CRAMP1",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"LMNB1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"MAPK8IP3",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"HAGH",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ZNF608",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3
"CEP120",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"PRDM6",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PKD1",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2
"DMXL1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"TEDC2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PDPK1",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
"ARL14EPL",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CDO1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PGGT1B",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"TRIM36",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"KCTD5",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"YTHDC2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"MCC",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
"APC",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"EPB41L4A",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3
"XPO6",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"MAN2A1",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5
"PJA2",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"FER",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"FBXL17",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
"ZNF200",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"EFNA5",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"MEFV",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"NAA60",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CLUAP1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"GIN1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"TRAP1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ST8SIA4",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"CHD1",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,4
"RIOK2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"LNPEP",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3
"ERAP1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"SLF1",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2
"TFAP4",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2
"CORO7-PAM16",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"MGRN1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"MEF2C",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"RASA1",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"GLYR1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"UBN1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ATG10",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SSBP2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"RASGRF2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"FAM151B",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ZFYVE16",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SERINC5",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"TENT2",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3
"HOMER1",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2
"SCAMP1",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3
"AP3B1",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3
"WDR41",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"IQGAP2",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"POLK",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"COL4A3BP",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"HMGCR",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"GFM2",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"HEXB",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ARHGEF28",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2
"TNPO1",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4
"SMN1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"GTF2H2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"RAD17",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"AK6",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CDK7",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PIK3R1",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2
"MAST4",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
"ERBIN",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
"CENPK",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ADAMTS6",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"IPO11",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
"ZSWIM6",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"PDE4D",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"EVM.TU.SCAFFOLD0002.849",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"EXOC3",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"TRIP13",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SLC12A7",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CLPTM1L",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SLC6A3",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"NSUN2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"TENT4A",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2
"ADCY2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"KIAA0556",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"MTRR",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"RBFOX1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"MARCH6",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"EVM.TU.SCAFFOLD0002.917",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"TRIO",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
"OTULIN",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"ANKH",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CARHSP1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"USP7",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"C16ORF72",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"EVM.TU.SCAFFOLD0002.956",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ZFR",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2
"SKP2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"NADK2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"NIPBL",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3
"CPLANE1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"NUP155",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"WDR70",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2
"EGFLAM",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"RICTOR",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3
"FYB1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"DAB2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"RUNX1",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3
"PAXBP1",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3
"SYNJ1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"EVA1C",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"URB1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"HUNK",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"SCAF4",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3
"TIAM1",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"EIF2A",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"LTN1",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3
"MED12L",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"USP25",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4
"XRN1",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
"ATR",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"ROBO1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"NOVEL_GENE_25_5D769AB4",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"NOVEL_GENE_73_5D71F2E7",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"IQSEC1",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"TRPC1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"NOVEL_GENE_517_5D71F2E7",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"EPHA3",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"EVM.TU.SCAFFOLD0003.125",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ARL13B",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3
"NOVEL_GENE_6_5D769AB4",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"EVM.TU.SCAFFOLD0003.27",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SLC9A9",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"NOVEL_GENE_24_5D71F2E7",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CRYBG3",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3
"ZBTB11",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
"SENP7",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"TOMM70",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"TBC1D23",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"DIPK2A",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"DCBLD2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"NXPE3",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CBLB",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"CD47",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"PHLDB2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"BOC",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3
"AC112128.1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"SIDT1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ATP6V1A",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"GRAMD1C",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"CD80",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"GSK3B",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
"GTF2E1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"GOLGB1",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"IQCB1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"EAF2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"FAM162A",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"KPNA1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"PARP9",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"HSPBAP1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"ADCY5",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"MYLK",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"CCDC14",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"KALRN",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"PLOD2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SNX4",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"OSBPL11",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"LMLN",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"IQCG",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"LRCH3",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,4
"RUBCN",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"TFRC",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3
"PCYT1A",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PIGX",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PAK2",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3
"SENP5",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"MELTF",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"DLG1",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
"BDH1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"PPP1R2B",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ACAP2",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
"LSG1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"CCDC50",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"LPP",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"EIF4A2",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"ETV5",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SENP2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"AP2M1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"AC131160.1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"YEATS2",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,4
"KLHL24",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"DCUN1D1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ATP11B",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"NUP210",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"PEX5L",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ACTL6A",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"NCEH1",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"FNDC3B",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5
"PLD1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"TNIK",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3
"PHC3",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3
"MECOM",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"EVM.TU.SCAFFOLD0003.552",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"NMD3",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2
"SMC4",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"IFT80",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"SCHIP1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"EVM.TU.SCAFFOLD0003.625",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"MRPL39",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"APP",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5
"EVM.TU.SCAFFOLD0003.657",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"DIP2A",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"MCM3AP",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2
"CHAF1B",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"HLCS",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
"TTC3",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
"DYRK1A",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"ZNRF4",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"BRWD1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"DSCAM",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"NOVEL_GENE_352_5D71F2E7",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"NOVEL_GENE_108_5D846B90",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"BACE2",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"MX2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CBSL",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"TRAPPC10",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"IFNAR2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"IFNAR1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"HDAC4",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,4
"SPEG",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ING5",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"STK36",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"USP37",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"ARPC2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"XRCC5",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"BARD1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ILKAP",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"IKZF2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"SCLY",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"THAP4",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
"LANCL1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"KANSL1L",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3
"PIKFYVE",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4
"CREB1",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3
"KLF7",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
"INO80D",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"PARD3B",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"STK25",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CYP20A1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"CARF",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"BMPR2",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"NOP58",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"ALS2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"TRAK2",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"CASP8",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2
"NIF3L1",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PPIL3",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CLK1",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3
"MOB4",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"ANKRD44",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"HECW2",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"SLC39A10",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"MYO1B",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"SEPT2",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"STAT4",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"STAT1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"GLS",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"DGKD",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3
"HDLBP",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
"NOVEL_GENE_27_5D71F2E7",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"NCKAP1",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"ATG16L1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"INPP5D",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"CWC22",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"GIGYF2",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
"CCDC141",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3
"AGPS",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"EIF4E2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"DIS3L2",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3
"ATF2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"AC004593.3",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"OLA1",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
"SP3",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4
"COPS7B",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2
"METAP1D",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"DCAF17",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"TLK1",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
"ERICH2",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"EVM.TU.SCAFFOLD0004.545",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"NCL",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"PPIG",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CERS6",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"EVM.TU.SCAFFOLD0004.564",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"TTC21B",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CAB39",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
"SP140",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
